Date,OpenPrice,ClosePrice,High,Low
2015-05-06,4968.14,4981.59,5013.21,4936.34
2015-05-07,4945.82,4967.22,4981.99,4874.9
2015-05-08,4999.48,5090.39,5094.01,4981.41
2015-05-11,5050.92,5027.87,5050.92,5008.89
2015-05-12,4988.85,4974.65,4992.92,4922.02
2015-05-13,4996.19,4961.86,5045.54,4944.39
2015-05-14,4942.49,5029.31,5043.69,4905.7
2015-05-15,5049.56,4993.82,5066.57,4965.86
2015-05-18,4996.96,5012.31,5026.28,4932.01
2015-05-19,5040.45,5117.3,5124.5,5040.45
2015-05-20,5106.26,5133.3,5139.06,5089.43
2015-05-21,5120.88,5146.7,5148.87,5104.21
2015-05-22,5147.41,5142.89,5155.28,5121.69
2015-05-25,5139.65,5117.17,5139.65,5099.13
2015-05-26,5122.87,5083.54,5146.03,5062.47
2015-05-27,5105.86,5182.53,5193.77,5086.36
2015-05-28,5157.25,5137.83,5164.24,5096.53
2015-05-29,5137.02,5007.89,5144.73,5006.46
2015-06-01,5029.05,5025.3,5060.49,4989.94
2015-06-02,5051.68,5004.46,5051.68,4960.72
2015-06-03,5016.37,5034.17,5088.14,4991.27
2015-06-04,5006.19,4987.13,5044.75,4916.45
2015-06-05,4951.8,4920.74,4966.45,4894.17
2015-06-08,4906.17,4857.66,4917.52,4857.66
2015-06-09,4849.12,4850.22,4868.42,4783.92
2015-06-10,4831.03,4934.91,4956.74,4811.54
2015-06-11,4926.77,4971.37,5022.1,4917.92
2015-06-12,4962.22,4901.19,4973.07,4852.36
2015-06-15,4844.95,4815.36,4871.07,4805.1
2015-06-16,4778.21,4839.86,4857.63,4748.93
2015-06-17,4845.73,4790.62,4858.05,4773.19
2015-06-18,4777.91,4803.48,4805.01,4712.97
2015-06-19,4807.58,4815.37,4870.52,4799.27
2015-06-22,4926.63,4998.61,5010.39,4911.86
2015-06-23,5045.57,5057.68,5078.51,5024.26
2015-06-24,5060.58,5045.35,5065.74,5001.67
2015-06-25,4996.63,5041.71,5087.08,4996.63
2015-06-26,5010.22,5059.17,5095.04,4985.88
2015-06-29,4821.45,4869.82,4946.62,4819.03
2015-06-30,4849.39,4790.2,4892.48,4789.61
2015-07-01,4849.43,4883.19,4941.61,4813.69
2015-07-02,4898.55,4835.56,4903.51,4833.14
2015-07-03,4836.46,4808.22,4847.38,4780.55
2015-07-06,4709.01,4711.54,4775.49,4699.17
2015-07-07,4712.63,4604.64,4724.54,4602.16
2015-07-08,4611.86,4639.02,4671.87,4601.9
2015-07-09,4667.21,4757.22,4777.03,4655.45
2015-07-10,4884.05,4903.07,4922.63,4850.94
2015-07-13,4985.14,4998.1,5010.58,4959.62
2015-07-14,4995.36,5032.47,5032.47,4981.02
2015-07-15,5027.91,5047.24,5055.6,5017.83
2015-07-16,5071.9,5121.5,5147.4,5067.75
2015-07-17,5138.98,5124.39,5138.98,5110.48
2015-07-20,5134.16,5142.49,5184.74,5130.97
2015-07-21,5153.85,5106.57,5157.24,5093.77
2015-07-22,5070.67,5082.57,5101.22,5070.67
2015-07-23,5122.85,5086.74,5122.85,5067.82
2015-07-24,5075.25,5057.36,5120.64,5051.14
2015-07-27,5030.89,4927.6,5033.91,4924.29
2015-07-28,4958.46,4977.32,4997.15,4937.65
2015-07-29,5006.01,5017.44,5021.44,4970.28
2015-07-30,5049.24,5046.42,5061.53,5000.97
2015-07-31,5063.47,5082.61,5083.64,5035.38
2015-08-03,5076.8,5120.52,5125.71,5066.15
2015-08-04,5114.63,5112.14,5114.63,5075.88
2015-08-05,5135.31,5196.73,5202.76,5134.37
2015-08-06,5186.55,5192.11,5217.8,5177.95
2015-08-07,5187.87,5154.75,5190.35,5152.89
2015-08-10,5179.84,5195.41,5197.65,5133.63
2015-08-11,5184.21,5099.03,5184.21,5094.48
2015-08-12,5051.49,4925.43,5051.72,4907.33
2015-08-13,5006.01,4986.85,5023.94,4972.58
2015-08-14,4987.06,4956.47,5017.22,4940.73
2015-08-17,4996.76,4984.83,5025.71,4923.01
2015-08-18,4972.79,4971.25,5000.28,4956.12
2015-08-19,4939.3,4884.1,4949.12,4884.1
2015-08-20,4867.45,4783.55,4882.11,4774.87
2015-08-21,4704.27,4630.99,4775.72,4630.99
2015-08-24,4465.48,4383.46,4540.13,4230.49
2015-08-25,4458.09,4564.86,4596.24,4431.83
2015-08-26,4499.23,4501.05,4582.21,4430.75
2015-08-27,4612.27,4658.18,4686.67,4589.52
2015-08-28,4663.98,4675.13,4675.13,4624.11
2015-08-31,4636.44,4652.95,4657.76,4608.62
2015-09-01,4586.33,4541.16,4599.23,4499.49
2015-09-02,4558,4554.92,4599.76,4517.81
2015-09-03,4601.75,4653.79,4692.3,4589.98
2015-09-04,4607.91,4523.08,4611.05,4500.95
2015-09-07,4563.85,4549.64,4587.59,4524.99
2015-09-08,4581.66,4598.26,4655.08,4575.61
2015-09-09,4707.41,4664.59,4733.05,4662.88
2015-09-10,4615.72,4596.53,4665.83,4584.29
2015-09-11,4618.59,4548.72,4618.59,4545.14
2015-09-14,4554.71,4518.15,4596.75,4513.5
2015-09-15,4529.96,4569.37,4591.47,4502.21
2015-09-16,4610.16,4645.84,4653.34,4604.08
2015-09-17,4660.17,4655.14,4665.99,4629.2
2015-09-18,4623.1,4535.85,4623.1,4495.05
2015-09-21,4526.28,4585.5,4605.26,4526.28
2015-09-22,4582.92,4428.51,4582.92,4415.97
2015-09-23,4427.79,4432.83,4488.27,4400.42
2015-09-24,4434.7,4347.24,4455.05,4309.42
2015-09-25,4423.12,4480.66,4514.42,4413.71
2015-09-28,4452.24,4357.05,4470.07,4337.28
2015-09-29,4297.19,4343.73,4377.22,4278.57
2015-09-30,4433.76,4455.29,4474.72,4413.08
2015-10-01,4518.03,4426.54,4528.16,4408.12
2015-10-02,4472.5,4458.88,4518.39,4386.1
2015-10-05,4543.07,4616.9,4631.84,4528.02
2015-10-06,4610.43,4660.64,4684.79,4589.29
2015-10-07,4680.85,4667.34,4730.3,4654.28
2015-10-08,4657.24,4675.91,4687.19,4643.92
2015-10-09,4723.28,4701.39,4737.69,4693.25
2015-10-12,4705.22,4688.7,4713.41,4663.34
2015-10-13,4667.51,4643.38,4667.51,4598.11
2015-10-14,4608.42,4609.03,4660.43,4580.84
2015-10-15,4651.77,4675.29,4683.75,4622.45
2015-10-16,4702.56,4702.79,4718.91,4680.22
2015-10-19,4697.52,4704.07,4744.97,4684.52
2015-10-20,4708.19,4673.81,4711.95,4649.98
2015-10-21,4691.37,4695.1,4716.57,4642.94
2015-10-22,4675.15,4802.18,4816.99,4670.1
2015-10-23,4840.32,4923.64,4947.02,4840.32
2015-10-26,4908.33,4897.13,4924.24,4881.05
2015-10-27,4885.09,4847.07,4896.46,4847.07
2015-10-28,4857.85,4890.58,4907.84,4848.5
2015-10-29,4892.88,4885.82,4899.84,4841.39
2015-10-30,4895.03,4897.66,4909.16,4865.16
2015-11-02,4848.86,4916.21,4936.85,4845.12
2015-11-03,4920.02,4936.18,4936.18,4895.84
2015-11-04,4951.19,4948.29,4992.97,4942.08
2015-11-05,4967.94,4980.04,5008.06,4935.22
2015-11-06,4964.88,4984.15,5011.65,4930.92
2015-11-09,4978.84,4911.17,4983.77,4906.48
2015-11-10,4937.37,4912.16,4942.62,4873.45
2015-11-11,4919.1,4952.51,4973.9,4917.09
2015-11-12,4941.26,4856.65,4963.38,4851.04
2015-11-13,4835.69,4807.95,4860.53,4762.33
2015-11-16,4756.92,4804.31,4824.02,4751.03
2015-11-17,4850.29,4937.31,4937.31,4840.75
2015-11-18,4901.12,4906.72,4918.14,4879.36
2015-11-19,4943.9,4915.1,4962.45,4901.07
2015-11-20,4929.34,4910.97,4934.29,4879.49
2015-11-23,4901.68,4889.12,4905.33,4860.73
2015-11-24,4863.81,4820.28,4865.42,4773.98
2015-11-25,4830.22,4892.99,4911.83,4821.51
2015-11-26,4884.35,4946.02,4956.08,4883.27
2015-11-27,4919.01,4930.14,4961.45,4908.9
2015-11-30,4917.15,4957.6,4974.36,4901.29
2015-12-01,4960.38,4914.53,4968.31,4897.87
2015-12-02,4925.24,4905.76,4942.12,4886.86
2015-12-03,4895.64,4730.21,4975.71,4730.21
2015-12-04,4715.69,4714.79,4740.47,4670.99
2015-12-07,4746.26,4756.41,4803.48,4733.34
2015-12-08,4750.42,4681.86,4757.2,4656.56
2015-12-09,4695.9,4637.45,4714.64,4619.49
2015-12-10,4617.54,4635.06,4661.04,4596.34
2015-12-11,4617.18,4549.56,4630.27,4527.26
2015-12-14,4572.37,4473.07,4623.16,4472.65
2015-12-15,4522.47,4614.4,4626.76,4519.96
2015-12-16,4621.47,4624.67,4664.2,4593.92
2015-12-17,4729.4,4677.54,4748.76,4674.58
2015-12-18,4629.56,4625.26,4672.35,4601.39
2015-12-21,4617.2,4565.17,4666.49,4565.17
2015-12-22,4596.55,4567.6,4604.79,4526.86
2015-12-23,4614.25,4674.53,4686.09,4614.25
2015-12-24,4670.86,4663.18,4671.68,4651.44
2015-12-28,4667.03,4617.95,4669.84,4613.78
2015-12-29,4648.79,4701.36,4701.36,4648.79
2015-12-30,4690.31,4677.14,4708.32,4672.26
2016-01-04,4582.05,4522.45,4586.11,4490.3
2016-01-05,4573.54,4537.63,4575.45,4481.7
2016-01-06,4528.12,4480.47,4533.24,4440.77
2016-01-07,4346.1,4403.58,4424.14,4323.55
2016-01-08,4404.18,4333.76,4437.02,4333.74
2016-01-11,4333.21,4312.74,4383.92,4312.74
2016-01-12,4317.49,4378.75,4429.04,4305.77
2016-01-13,4426.76,4391.94,4465.56,4374.02
2016-01-14,4341.36,4312.89,4352.15,4234.84
2016-01-15,4305.44,4210.16,4319.47,4178.87
2016-01-18,4211.11,4189.57,4254.46,4161.37
2016-01-19,4267.77,4272.26,4308.09,4251.53
2016-01-20,4171.43,4124.95,4178.82,4084.68
2016-01-21,4129.7,4206.4,4234.65,4113.58
2016-01-22,4293.26,4336.69,4371.65,4280.95
2016-01-25,4365.15,4311.33,4365.15,4291.86
2016-01-26,4238.85,4356.81,4366.65,4224.45
2016-01-27,4349.79,4380.36,4380.36,4319.36
2016-01-28,4362.55,4322.16,4403.68,4284.38
2016-01-29,4386.85,4417.02,4417.02,4340.19
2016-02-01,4418.14,4392.33,4422.61,4350.09
2016-02-02,4368.92,4283.99,4377.57,4253.51
2016-02-03,4282.41,4226.96,4294.41,4177.97
2016-02-04,4276.17,4228.53,4279.12,4176.48
2016-02-05,4236.07,4200.67,4269.47,4187.97
2016-02-08,4217.45,4066.31,4220.85,4046.64
2016-02-09,4072.32,3997.54,4091.88,3951.29
2016-02-10,4027.08,4061.2,4115.17,3987.49
2016-02-11,3990.33,3896.71,3998.1,3892.46
2016-02-12,3949.16,3995.06,3995.06,3922.71
2016-02-15,4086.29,4115.25,4144.81,4076.81
2016-02-16,4157.3,4110.66,4157.3,4086.83
2016-02-17,4119.35,4233.47,4238.33,4112.04
2016-02-18,4255.07,4239.76,4279.19,4212.59
2016-02-19,4232.22,4223.04,4255.57,4182.33
2016-02-22,4260.62,4298.7,4303.9,4259.26
2016-02-23,4272.22,4238.42,4301.92,4236.95
2016-02-24,4232.48,4155.34,4233.3,4117.49
2016-02-25,4219.8,4248.45,4268.66,4198.09
2016-02-26,4297.87,4314.57,4352.39,4292.52
2016-02-29,4275.84,4353.55,4354.62,4254.77
2016-03-01,4343.93,4406.84,4406.95,4328.8
2016-03-02,4428.95,4424.89,4448.3,4387.21
2016-03-03,4430.9,4416.08,4430.9,4392.58
2016-03-04,4437.82,4456.62,4480.21,4413.93
2016-03-07,4436.37,4442.29,4458.82,4406.9
2016-03-08,4405.16,4404.02,4437.17,4363.55
2016-03-09,4405.95,4425.65,4458.77,4397.98
2016-03-10,4432.56,4350.35,4580.97,4350.35
2016-03-11,4430.24,4492.79,4492.79,4421.95
2016-03-14,4501.81,4506.59,4535.91,4494.6
2016-03-15,4474.26,4472.63,4488.78,4450.16
2016-03-16,4486.7,4463,4502.96,4446.99
2016-03-17,4501.68,4442.89,4501.68,4367.44
2016-03-18,4452.04,4462.51,4472.73,4418.49
2016-03-21,4425.84,4427.8,4481.11,4415.93
2016-03-22,4396.87,4431.97,4431.97,4358.57
2016-03-23,4442.59,4423.98,4467.86,4396.1
2016-03-24,4390.11,4329.68,4392.81,4323.18
2016-03-29,4354.03,4366.67,4382.98,4333.33
2016-03-30,4387.36,4444.42,4466.5,4387.36
2016-03-31,4416.84,4385.06,4419.62,4378.77
2016-04-01,4331.28,4322.24,4331.28,4261.25
2016-04-04,4311.19,4345.22,4378.05,4280.9
2016-04-05,4283.14,4250.28,4285.73,4241.61
2016-04-06,4262.3,4284.64,4284.64,4243.02
2016-04-07,4288.71,4245.91,4316.78,4229.12
2016-04-08,4259.1,4303.12,4315.59,4258.51
2016-04-11,4294.12,4312.63,4338.81,4263.08
2016-04-12,4317.5,4345.91,4348.4,4269.1
2016-04-13,4407.03,4490.31,4490.31,4404.58
2016-04-14,4487.22,4511.51,4515,4473.35
2016-04-15,4502.16,4495.17,4508.16,4482.33
2016-04-18,4425.25,4506.84,4517.08,4424.76
2016-04-19,4521.6,4566.48,4577.87,4521.6
2016-04-20,4546.35,4591.92,4596.33,4538.43
2016-04-21,4607.69,4582.83,4607.69,4551.33
2016-04-22,4578.82,4569.66,4580.52,4553.59
2016-04-25,4561.92,4546.12,4574.46,4522.23
2016-04-26,4557,4533.18,4579.12,4515.4
2016-04-27,4534.99,4559.4,4564.7,4525.79
2016-04-28,4520.25,4557.36,4557.36,4482.37
2016-04-29,4500.43,4428.96,4508.83,4428.59
2016-05-02,4455.76,4442.75,4458.74,4429.47
2016-05-03,4435,4371.98,4437.65,4364.01
2016-05-04,4365.2,4324.23,4387.75,4317.28
2016-05-05,4321.36,4319.46,4346.2,4303.25
2016-05-06,4290.41,4301.24,4311.49,4245.17
2016-05-09,4322.69,4322.81,4363.56,4302.96
2016-05-10,4338.05,4338.21,4374.75,4320.29
2016-05-11,4335.14,4316.67,4340.58,4289.38
2016-05-12,4295.74,4293.27,4361.88,4266.96
2016-05-13,4264.77,4319.99,4335.15,4253.13
2016-05-16,4290.65,4312.28,4316.28,4269.63
2016-05-17,4325.11,4297.57,4362.33,4273.86
2016-05-18,4275.39,4319.3,4322.23,4267.71
2016-05-19,4292.25,4282.54,4314.23,4274.57
2016-05-20,4323.62,4353.9,4353.9,4312.5
2016-05-23,4344.89,4325.1,4357.08,4300.18
2016-05-24,4309.3,4431.52,4440.65,4300.42
2016-05-25,4457.85,4481.64,4490.17,4445.79
2016-05-26,4478.17,4512.64,4513.77,4477.02
2016-05-27,4498.43,4514.74,4518.22,4493.06
2016-05-30,4507.09,4529.4,4531.18,4503.52
2016-05-31,4532.32,4505.62,4536.63,4496.86
2016-06-01,4502.84,4475.39,4507.22,4458.3
2016-06-02,4468.84,4466,4486.56,4447.62
2016-06-03,4477.83,4421.78,4492.2,4396.63
2016-06-06,4407.01,4423.38,4435.63,4407.01
2016-06-07,4443.41,4475.86,4486.47,4441.21
2016-06-08,4461.28,4448.73,4473.29,4435.35
2016-06-09,4437.02,4405.61,4438.38,4394.52
2016-06-10,4390.81,4306.72,4390.81,4301.1
2016-06-13,4253.98,4227.02,4275.97,4227.02
2016-06-14,4175.21,4130.33,4199.54,4127.87
2016-06-15,4172.73,4171.58,4204.01,4162.02
2016-06-16,4116.5,4153.01,4162.37,4109.82
2016-06-17,4179.44,4193.83,4218.53,4170.17
2016-06-20,4301.19,4340.76,4351.21,4292.92
2016-06-21,4335.89,4367.24,4382.91,4321.46
2016-06-22,4398.4,4380.03,4416.98,4372.35
2016-06-23,4404.68,4465.9,4490.55,4392.52
2016-06-24,4114.58,4106.73,4198.9,4007.97
2016-06-27,4073.72,3984.72,4115.47,3955.98
2016-06-28,4074.36,4088.85,4119.08,4059.9
2016-06-29,4139.37,4195.32,4206.35,4128.08
2016-06-30,4182.11,4237.48,4249.53,4155.45
2016-07-01,4261.09,4273.96,4288.72,4218.1
2016-07-04,4288.5,4234.86,4288.66,4233
2016-07-05,4203.97,4163.42,4216.06,4148.79
2016-07-06,4127.2,4085.3,4153.41,4062.07
2016-07-07,4115.5,4117.85,4167.88,4110.24
2016-07-08,4106.65,4190.68,4210.34,4102.68
2016-07-11,4221.22,4264.53,4271.71,4207.37
2016-07-12,4272.45,4331.38,4342.67,4270.99
2016-07-13,4329.53,4335.26,4358.67,4321.9
2016-07-14,4375.67,4385.52,4402.23,4345.44
2016-07-15,4367.43,4372.51,4383.69,4342.77
2016-07-18,4375.09,4357.74,4408.13,4334.36
2016-07-19,4345.4,4330.13,4357.34,4304.2
2016-07-20,4354.57,4379.76,4391.57,4333.36
2016-07-21,4382.16,4376.25,4389.9,4340.94
2016-07-22,4365.38,4381.1,4398.27,4345.23
2016-07-25,4381.63,4388,4419.77,4368.06
2016-07-26,4385.32,4394.77,4405.66,4353.62
2016-07-27,4424.6,4446.96,4469.9,4424.6
2016-07-28,4447.21,4420.58,4474.67,4420.58
2016-07-29,4429.49,4439.81,4439.81,4408.38
2016-08-01,4469.99,4409.17,4477.44,4395.33
2016-08-02,4395.86,4327.99,4398.2,4320.89
2016-08-03,4346.31,4321.08,4347.94,4293.34
2016-08-04,4344.18,4345.63,4359.79,4324.81
2016-08-05,4362.94,4410.55,4416.66,4361.58
2016-08-08,4419.02,4415.46,4441.16,4407.32
2016-08-09,4412.86,4468.07,4468.34,4410.72
2016-08-10,4443.38,4452.01,4465.89,4440.56
2016-08-11,4471.3,4503.95,4503.95,4446.46
2016-08-12,4501.06,4500.19,4510.06,4490.45
2016-08-15,4503.65,4497.86,4528,4494.49
2016-08-16,4476.07,4460.44,4499.59,4457.25
2016-08-17,4475.13,4417.68,4478.58,4415.33
2016-08-18,4441.2,4437.06,4447.25,4413.06
2016-08-19,4436.09,4400.52,4436.87,4373.75
2016-08-22,4397.39,4389.94,4443.07,4377.7
2016-08-23,4406.34,4421.45,4436.15,4404
2016-08-24,4389.17,4435.47,4453.73,4382.71
2016-08-25,4414.41,4406.61,4415.31,4377.79
2016-08-26,4399.46,4441.87,4455.61,4387.71
2016-08-29,4421.46,4424.25,4437.82,4390.04
2016-08-30,4439.68,4457.49,4475.02,4438.42
2016-08-31,4451.4,4438.22,4486.84,4438.22
2016-09-01,4448.03,4439.67,4490.91,4421.97
2016-09-02,4461.29,4542.17,4548.04,4446.5
2016-09-05,4550.82,4541.08,4566.55,4541.08
2016-09-06,4556.35,4529.96,4557.95,4523.44
2016-09-07,4536.95,4557.66,4561.36,4520.21
2016-09-08,4554.15,4542.2,4569.62,4485.47
2016-09-09,4531.42,4491.4,4541.76,4481.09
2016-09-12,4415.23,4439.8,4439.8,4386.11
2016-09-13,4463.26,4387.18,4470.26,4387.18
2016-09-14,4407.45,4370.26,4407.48,4360.95
2016-09-15,4357.29,4373.22,4381.54,4341.04
2016-09-16,4359.87,4332.45,4380.13,4310.88
2016-09-19,4368.85,4394.19,4398.97,4368.85
2016-09-20,4383.31,4388.6,4419.9,4375.57
2016-09-21,4439.7,4409.55,4451.32,4408.3
2016-09-22,4444.5,4509.82,4528.89,4443.67
2016-09-23,4494.5,4488.69,4498.35,4476.86
2016-09-26,4455.59,4407.85,4455.59,4402.13
2016-09-27,4436,4398.68,4438.59,4362.93
2016-09-28,4413.12,4432.45,4460.83,4413.12
2016-09-29,4490.55,4443.84,4505.3,4434.09
2016-09-30,4383.7,4448.26,4463.39,4342.64
2016-10-03,4447.54,4453.56,4465.29,4432.77
2016-10-04,4458.67,4503.09,4521.36,4453.67
2016-10-05,4462.72,4489.95,4499.38,4441.25
2016-10-06,4500.36,4480.1,4511.88,4470.12
2016-10-07,4480.53,4449.91,4487.18,4444.32
2016-10-10,4458.07,4497.26,4500.46,4428.73
2016-10-11,4490.83,4471.74,4520.18,4469.3
2016-10-12,4467.09,4452.24,4474.2,4442.02
2016-10-13,4421.81,4405.17,4421.81,4370.65
2016-10-14,4424.25,4470.92,4497.65,4424.25
2016-10-17,4452.72,4450.23,4474.33,4439.91
2016-10-18,4479.68,4508.91,4515.61,4474.84
2016-10-19,4513.49,4520.3,4528.97,4495.94
2016-10-20,4528.66,4540.12,4552.24,4500.65
2016-10-21,4546.65,4536.07,4555.11,4517.8
2016-10-24,4551.73,4552.58,4579.28,4551.73
2016-10-25,4560.46,4540.84,4570.63,4528.03
2016-10-26,4523.96,4534.59,4539.07,4496.97
2016-10-27,4526.34,4533.57,4556.74,4502.55
2016-10-28,4515.25,4548.58,4554.35,4504.5
2016-10-31,4525.6,4509.26,4540.26,4500.19
2016-11-01,4532.34,4470.28,4537.99,4460.54
2016-11-02,4437.99,4414.67,4449.44,4414.67
2016-11-03,4402.79,4411.68,4456.21,4399.29
2016-11-04,4403.16,4377.46,4403.64,4355.81
2016-11-07,4440.11,4461.21,4464.23,4430.13
2016-11-08,4454.58,4476.89,4482.59,4446.39
2016-11-09,4350.07,4543.48,4543.48,4344.88
2016-11-10,4577.01,4530.95,4606.66,4502.74
2016-11-11,4545.05,4489.27,4553.79,4473.35
2016-11-14,4528.05,4508.55,4560.88,4492.03
2016-11-15,4524.98,4536.53,4541.46,4504.35
2016-11-16,4545.89,4501.14,4548.83,4479.94
2016-11-17,4494.53,4527.77,4527.77,4482.58
2016-11-18,4547.05,4504.35,4551.63,4496.74
2016-11-21,4525.46,4529.58,4540.9,4479.69
2016-11-22,4561.7,4548.35,4571.79,4541.58
2016-11-23,4557.93,4529.21,4559.21,4509.02
2016-11-24,4537.27,4542.56,4552.04,4520.49
2016-11-25,4548.85,4550.27,4555.47,4524.34
2016-11-28,4544.09,4510.39,4545.14,4499.2
2016-11-29,4506.91,4551.46,4551.46,4494.37
2016-11-30,4548.98,4578.34,4597.54,4547.58
2016-12-01,4571.2,4560.61,4582.83,4541.02
2016-12-02,4527.84,4528.82,4545.25,4490.15
2016-12-05,4506.66,4574.32,4605.56,4502.2
2016-12-06,4576.87,4631.94,4639.91,4558.9
2016-12-07,4676.61,4694.72,4694.72,4658.73
2016-12-08,4709.89,4735.48,4748.51,4688.58
2016-12-09,4741.1,4764.07,4780.52,4737.38
2016-12-12,4769.84,4760.77,4780.95,4754.15
2016-12-13,4754.22,4803.87,4807.88,4746.55
2016-12-14,4778.96,4769.24,4790.63,4765.01
2016-12-15,4776.83,4819.23,4830.3,4776.33
2016-12-16,4815.35,4833.27,4856.96,4804.7
2016-12-19,4820.49,4822.77,4829.55,4812.08
2016-12-20,4822.3,4849.89,4852.58,4815.23
2016-12-21,4831.56,4833.82,4851.52,4821.24
2016-12-22,4825.15,4834.63,4841.65,4818.81
2016-12-23,4837.41,4839.68,4844.8,4825.93
2016-12-27,4840.17,4848.28,4852.55,4837
2016-12-28,4846.14,4848.01,4851.51,4840.14
2016-12-29,4824.75,4838.47,4845.67,4822.29
2016-12-30,4837.68,4862.31,4864.29,4825.14
2017-01-02,4845.96,4882.38,4896.01,4843.93
2017-01-03,4904.77,4899.33,4929.6,4896.11
2017-01-04,4912.95,4899.4,4913.94,4879.23
2017-01-05,4881.72,4900.64,4905.84,4874.79
2017-01-06,4885.19,4909.84,4911.49,4874.42
2017-01-09,4915.35,4887.57,4915.6,4867.83
2017-01-10,4894.45,4888.23,4906.15,4868.5
2017-01-11,4890.04,4888.71,4916.48,4856.5
2017-01-12,4873.01,4863.97,4889.21,4857.44
2017-01-13,4889.45,4922.49,4924.58,4883.06
2017-01-16,4883.43,4882.18,4911.39,4879.8
2017-01-17,4865.19,4859.69,4889.16,4841.68
2017-01-18,4874.31,4853.4,4875.74,4827.11
2017-01-19,4859.76,4841.14,4867.58,4829.82
2017-01-20,4834.3,4850.67,4869.38,4818.88
2017-01-23,4816.98,4821.41,4842.97,4800.39
2017-01-24,4831.95,4830.03,4840.5,4816.73
2017-01-25,4865.09,4877.67,4890.16,4854.55
2017-01-26,4891.86,4867.24,4901.07,4855.76
2017-01-27,4867.31,4839.98,4867.31,4829.7
2017-01-30,4823.5,4784.64,4830.69,4771.98
2017-01-31,4790.28,4748.9,4812.55,4748.9
2017-02-01,4786.85,4794.58,4823.81,4782.61
2017-02-02,4785.14,4794.29,4812.31,4774.18
2017-02-03,4808.46,4825.42,4847.47,4803.91
2017-02-06,4829.68,4778.08,4841.17,4773.35
2017-02-07,4762.17,4754.47,4787.94,4750.03
2017-02-08,4768,4766.6,4790.29,4733.82
2017-02-09,4793.01,4826.24,4831.31,4769.86
2017-02-10,4842.91,4828.32,4845.45,4815.67
2017-02-13,4844.22,4888.19,4906.71,4841.6
2017-02-14,4887.23,4895.82,4897.89,4878.79
2017-02-15,4910.57,4924.86,4932.35,4902.16
2017-02-16,4925.54,4899.46,4928.25,4890.48
2017-02-17,4896.97,4867.58,4903.16,4843.01
2017-02-20,4894.25,4864.99,4901.41,4856.12
2017-02-21,4865.89,4888.76,4900.38,4849.91
2017-02-22,4899.65,4895.88,4922.64,4866.12
2017-02-23,4900.8,4891.29,4916.44,4880.49
2017-02-24,4886.51,4845.24,4890.11,4806.49
2017-02-27,4864.13,4845.18,4869.51,4833.77
2017-02-28,4862.65,4858.58,4865.95,4836.53
2017-03-01,4897.48,4960.83,4970.64,4897.48
2017-03-02,4965.27,4963.8,4972.88,4955.41
2017-03-03,4953.3,4995.13,5002.32,4948.72
2017-03-06,4983.96,4972.19,4985.24,4960.26
2017-03-07,4974.79,4955,4974.79,4941.26
2017-03-08,4941.18,4960.48,4976.04,4933.77
2017-03-09,4950.53,4981.51,4988.63,4939.87
2017-03-10,4994,4993.32,5022.1,4990.15
2017-03-13,4997.88,4999.6,5013.08,4986.06
2017-03-14,5006.05,4974.26,5006.05,4958.88
2017-03-15,4980.05,4985.48,4989.3,4966.05
2017-03-16,5027.1,5013.38,5031.57,5004.62
2017-03-17,5006.71,5029.24,5037.85,5001.39
2017-03-20,5008.08,5012.16,5030.06,5004.08
2017-03-21,5030.2,5002.43,5054.91,4990.64
2017-03-22,4969.11,4994.7,5005.06,4953.57
2017-03-23,4996.62,5032.76,5032.94,4980.56
2017-03-24,5027.19,5020.9,5027.19,5003.58
2017-03-27,4975.09,5017.43,5017.88,4971.07
2017-03-28,5027.13,5046.2,5048.11,5008.67
2017-03-29,5063.7,5069.04,5073.23,5044.42
2017-03-30,5075.61,5089.64,5090.92,5063.07
2017-03-31,5077.3,5122.51,5122.51,5067.74
2017-04-03,5130.18,5085.91,5132.93,5083.14
2017-04-04,5087.6,5101.13,5101.13,5076.35
2017-04-05,5104.71,5091.85,5123.78,5087.68
2017-04-06,5063.62,5121.44,5126.74,5051.61
2017-04-07,5104.73,5135.28,5135.28,5098.05
2017-04-10,5127.36,5107.45,5127.36,5097.56
2017-04-11,5086.61,5101.86,5119.18,5068.25
2017-04-12,5114.5,5101.11,5142.81,5093.98
2017-04-13,5090.48,5071.1,5090.48,5062.32
2017-04-18,5078.25,4990.25,5080.03,4990.25
2017-04-19,4987.29,5003.73,5011.33,4980.41
2017-04-20,4992.47,5077.91,5093.6,4989.26
2017-04-21,5063.36,5059.2,5081.61,5029.06
2017-04-24,5267.88,5268.85,5295.47,5228.54
2017-04-25,5274.36,5277.88,5293.39,5259.63
2017-04-26,5272.86,5287.88,5296.52,5270.32
2017-04-27,5276.97,5271.7,5278.96,5261.73
2017-04-28,5267.66,5267.33,5287.85,5265.36
2017-05-02,5284.88,5304.15,5305.95,5274.29
2017-05-03,5299.74,5301,5301.61,5282.45
2017-05-04,5309.39,5372.42,5372.42,5304.46
2017-05-05,5344.92,5432.4,5432.4,5343.02
2017-05-08,5442.1,5382.95,5442.1,5374.2
2017-05-09,5404.14,5398.01,5413.6,5394.13
2017-05-10,5398.81,5400.46,5402.34,5377.75
2017-05-11,5409.9,5383.42,5409.99,5356.41
